run_root,problem,selected,sel_count,dummy_count,fi_real_only_success,fi_all_real_included,fi_final_score_threshold,fi_global_score_floor,fi_stability_rule_very_low_data,fi_stability_perm_min_rate_very_low_data,fi_stability_drop_min_rate_very_low_data,fi_stability_rule_normal,fi_gap_filter_enabled,fi_gap_threshold_very_low_data,fi_gap_global_floor,fi_gap_min_retain,fi_drop_veto_enabled,fi_drop_veto_threshold,fi_disagreement_penalty_scale,fi_disagreement_threshold,fi_null_enabled,fi_null_mode,fi_null_quantile,fi_null_alpha_low_data,fi_bootstrap_enabled,fi_bootstrap_min_freq,fi_bootstrap_rescue_global_floor,fi_perm_var_penalty_very_low_data_scale,perm_repeats,perm_min_pass_rate,fi_drop_min_pass_rate,fi_drop_epsilon,fi_drop_min_pass_rate_very_low_data,fi_drop_epsilon_very_low_data,cv_low_data_np_ratio
result\past\additional=True\run_goldstein_price_20260327_095947_177557_f90f,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_100048_908690_27ec,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_100156_949709_03c9,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_100258_236092_dde5,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_100348_739050_c27f,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_100500_422173_3bf2,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_100552_111835_3ed5,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_100648_905202_814b,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_100744_393496_bdf5,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_100914_721114_440e,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_101009_626412_33d7,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_101117_833950_dd6b,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_101219_573392_e97c,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_101310_774819_cf38,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_101425_760763_9d6f,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_101642_583083_65a0,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_101931_811572_7d6d,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_102129_281774_b84f,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_102317_194266_f91d,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_102416_448531_1668,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_102521_844420_6df6,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_102619_962668_b09e,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_102720_840308_eb3f,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_102832_415178_1a06,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_102936_412205_f353,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_103051_528004_3953,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_103150_866674_1b6f,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_103237_329724_8f51,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_103344_853638_408b,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_103500_118417_1f0d,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_103608_840927_0914,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_103730_525260_0d17,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_103847_935264_75a7,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_142403_823701_3247,goldstein_price,x2,1,0,0,0,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_142457_505106_2d19,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_142551_225776_7aca,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_142640_493656_8eb2,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_142743_317507_3923,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_142838_150505_099a,goldstein_price,"d1,x1,x2",3,1,0,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_142923_172876_315d,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143012_128718_43f4,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143105_748400_e2a8,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143157_988590_7b77,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143244_608791_baa9,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143326_486786_8c9c,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143416_964531_f1ba,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143457_066220_f8ab,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143539_312055_1de9,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143631_182717_6fbf,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143711_007148_bfe0,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143723_502562_f9d5,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143800_504588_ee32,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143845_419133_a931,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143845_454951_8e31,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_143932_712088_6e28,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144014_261931_1093,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144053_901476_f607,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144054_535251_832b,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144138_865549_5753,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144213_229195_e61d,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144219_008877_e52a,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144258_333187_8b72,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144333_961033_8a69,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144339_185694_13ef,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144435_168684_69c1,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144436_836007_0d68,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144522_380396_eb7f,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144549_304659_6d93,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144619_443911_136d,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144705_684782_ed0d,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144706_789922_294c,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144749_622036_5ead,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144831_120602_cad2,goldstein_price,"d3,x1,x2",3,1,0,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144845_771071_270b,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144931_112618_d8a3,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_144933_332504_24ea,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145031_426221_1eb7,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145052_107745_032c,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145111_591345_15ee,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145152_425417_4f4e,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145209_499524_9d5f,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145238_145978_94ae,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145308_191084_541b,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145329_065505_eb5e,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145417_579526_d310,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145418_582150_3935,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145459_654306_e447,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145513_813608_f98a,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145547_795487_2527,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145624_715573_f557,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260327_145632_087858_770a,goldstein_price,"d2,x1,x2",3,1,0,1,0.55,0.25,and,0.6,0.45,or,True,0.1,0.7,2.0,True,0.03,0.4,0.25,True,soft,0.85,0.45,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
